complaint_id,forum,date,rating,complaint_type,category,complaint_text,url
6417,PissedConsumer (consumer-complaint forum),1/19/2026,,other,general,My amount is debited but order has been cancelled automatically and my payment is not yet in my account,https://blinkit.pissedconsumer.com/review.html?page=444
6418,PissedConsumer (consumer-complaint forum),8/24/2025,,refund_and_support,electronics,Ill order the boat smartwatch but the address was wrong mention by me the address mention is my house but i want the order to send Lucknow Uttar Pradesh then the delivery person was coming on my house address Ill say him please cancel my order because I dont want order on this address its was my mistake then they cancel my order and i do same order on Lucknow address but the first order refund is not credit in my account but credit show on you blinkit application thats the problem my refund is not credit in my account please help me,https://blinkit.pissedconsumer.com/review.html?page=444
6419,PissedConsumer (consumer-complaint forum),8/10/2025,,refund_and_support,general,"I have placed 3 orders at the same time but the when the delivery partner called they told the blinkit store was 6,7 km far away so I have told him to then cancel my order so they told they will cancel my order but they have not cancelled it and in my order list it's shows delivered all the 3 of my order and they have neither refund my money as well I need my money back. Please resolve as soon as possible.",https://blinkit.pissedconsumer.com/review.html?page=445
6420,PissedConsumer (consumer-complaint forum),7/1/2025,,refund_and_support,general,the box is opened and delivery boy sed talk to customer care we cant do any thing when i said this to delivery agent,https://blinkit.pissedconsumer.com/review.html?page=445
6421,PissedConsumer (consumer-complaint forum),1/12/2026,,other,general,"Please call me. I want to talk to you. So, I will call you again and please reserve my call and solve my problem.",https://blinkit.pissedconsumer.com/review.html?page=445
6422,PissedConsumer (consumer-complaint forum),1/5/2026,,refund_and_support,personal_care_beauty,"I have already requested a refund, and they said they'll be initiating the refund. When can I expect my money back? I have ordered kaya sunscreen, but it is like white paste which is not kaya because I have been using it for the past two months. And the sunscreen tube itself is not good, with all dark patches. I would like to return this product.",https://blinkit.pissedconsumer.com/review.html?page=445
6423,PissedConsumer (consumer-complaint forum),12/23/2025,,other,general,Cash on delivery is not available. I don't know why it's happening for so long. Please help me out. Thank you so much.,https://blinkit.pissedconsumer.com/review.html?page=445
6424,PissedConsumer (consumer-complaint forum),12/28/2025,,other,general,"I am blinkit partner.n I have created my id today ,from Kolkata, barrackpore,but your hub is not getting the chancefor work,is there any solution",https://blinkit.pissedconsumer.com/review.html?page=445
6425,PissedConsumer (consumer-complaint forum),12/23/2025,,other,general,"I am at Mahakali Caves road, Andheri, need a cabin trolley, your rate is 2999, when will I get the p",https://blinkit.pissedconsumer.com/review.html?page=445
6426,PissedConsumer (consumer-complaint forum),12/22/2025,,refund_and_support,general,"We ordered a package, but they have some network issues. We made our payment, but we canceled the order, and we don't get a refund from Blinkit.",https://blinkit.pissedconsumer.com/review.html?page=445
6427,PissedConsumer (consumer-complaint forum),12/21/2025,,refund_and_support,general,Need to replace or refund the money for the delivered defective goods this morning. Please treat it as an urgent issue and I request that you resolve it at your earliest convenience.,https://blinkit.pissedconsumer.com/review.html?page=445
6428,PissedConsumer (consumer-complaint forum),12/11/2025,,other,general,I ordered a T-shirt and after 5 minutes I created a pick up for that T-shirt because that T-shirt was not for my size But I dont get my money that I payed for that T-shirt Rs. 418,https://blinkit.pissedconsumer.com/review.html?page=445
6429,PissedConsumer (consumer-complaint forum),10/5/2025,,other,general,"I have ordered a shoe of size 6.When I received the item, it was of size 7. But this item is required immediately for emergency purpose",https://blinkit.pissedconsumer.com/review.html?page=445
6430,PissedConsumer (consumer-complaint forum),9/2/2025,,refund_and_support,general,In picture it's clearly shows it is a bath towel but in reality it's a stretchable handkerchief when I complaint about it. Blinkit do not help me at all by saying we have not exchange facility. Also blinkit did not refund my money.,https://blinkit.pissedconsumer.com/review.html?page=445
6431,PissedConsumer (consumer-complaint forum),8/16/2025,,other,general,Dear Blinkit Please sir my verification is failed please complete my verification ... Thank you Sumit 895080****,https://blinkit.pissedconsumer.com/review.html?page=445
6432,PissedConsumer (consumer-complaint forum),8/8/2025,,product_quality,general,It's came fungus fr rakhi festival but ur send fungas came boxes how can we serve to relatives it will be damaged,https://blinkit.pissedconsumer.com/review.html?page=445
6433,PissedConsumer (consumer-complaint forum),1/1/2026,,refund_and_support,general,"I tried to place an order for a blanket and made the payment through Paytm. The amount was deducted successfully from my Paytm account, but the order was not placed. I did not receive any order confirmation, and the deducted amount has not been refunded or credited back to my wallet or bank account. I contacted support but did not get any proper response. This is causing inconvenience and financial loss. I request an immediate refund or order confirmation with proof.",https://blinkit.pissedconsumer.com/review.html?page=446
6434,PissedConsumer (consumer-complaint forum),12/11/2025,,other,general,"Placed an order of 3 items, paid the amount of 366. No one delivered, and on going to the site, they kept saying, 'Your order is being processed. Please follow up your order.",https://blinkit.pissedconsumer.com/review.html?page=446
6435,PissedConsumer (consumer-complaint forum),12/10/2025,,refund_and_support,general,"I have neither received my order dated 8.12.25 nor received a refund of Rs. 1305/- so far. If my refund is not received by me, I am forced to lodge a complaint with the police for embezzlement of my money.",https://blinkit.pissedconsumer.com/review.html?page=446
6436,PissedConsumer (consumer-complaint forum),11/20/2025,,other,general,I have not received my last week payouts and before last week payouts Nov 3 - Nov 9 Nov 10 - Nov 16 please check ot.. company is not responding the call and the number is 911 800 *** *888,https://blinkit.pissedconsumer.com/review.html?page=446
6437,PissedConsumer (consumer-complaint forum),8/8/2025,,refund_and_support,general,"The contact no or the customer care no is invalid. There is one contact no which is the Delhi office landline no, but that is always busy, so there is no way to contact customer care and discuss the issue, and this is the worst part.",https://blinkit.pissedconsumer.com/review.html?page=446
6438,PissedConsumer (consumer-complaint forum),7/18/2025,,refund_and_support,general,I need my refund because u guys send me broken all liquid is coming out of bottle I am very disappointed,https://blinkit.pissedconsumer.com/review.html?page=446
6439,PissedConsumer (consumer-complaint forum),12/22/2025,,refund_and_support,general,"I have paid 2 times for one order, and I want a refund back. I have got one order successfully.",https://blinkit.pissedconsumer.com/review.html?page=446
6440,PissedConsumer (consumer-complaint forum),11/5/2025,,refund_and_support,groceries_fresh,"I am extremely disappointed with your service. I have been waiting for my 6615 refund, and it has still not been credited to my account even after multiple complaints. Your customer support team has been assuring me for the last few days that I would receive the refund within 24 hours, but those promises have been false. I am a middle-class person, and this amount is not small for me. Because of this delay, I am facing real financial difficulty I even dont have enough groceries at home right now. It is very unfair that your team keeps giving false updates while holding a customers hard-earned money. I request you to take this matter seriously and process my refund immediately.",https://blinkit.pissedconsumer.com/review.html?page=446
